,entity,code,year,human_food,animal_feed,processed
8261,Southern Europe,,1990,0.0,747000.0,5219000.0
8262,Southern Europe,,1991,0.0,827000.0,5098000.0
8263,Southern Europe,,1992,5000.0,813000.0,4873000.0
8264,Southern Europe,,1993,1000.0,554000.0,4026000.0
8265,Southern Europe,,1994,1000.0,597000.0,4201000.0
8266,Southern Europe,,1995,2000.0,633000.0,4994000.0
8267,Southern Europe,,1996,2000.0,508000.0,4969000.0
8268,Southern Europe,,1997,2000.0,780000.0,4947000.0
8269,Southern Europe,,1998,1000.0,845000.0,5398000.0
8270,Southern Europe,,1999,1000.0,768000.0,5407000.0
8271,Southern Europe,,2000,2000.0,643000.0,5002000.0
8272,Southern Europe,,2001,2000.0,584000.0,5752000.0
8273,Southern Europe,,2002,9000.0,1086000.0,5958000.0
8274,Southern Europe,,2003,3000.0,546000.0,6199000.0
8275,Southern Europe,,2004,6000.0,529000.0,5590000.0
8276,Southern Europe,,2005,4000.0,587000.0,5830000.0
8277,Southern Europe,,2006,6000.0,519000.0,5655000.0
8278,Southern Europe,,2007,5000.0,278000.0,6269000.0
8279,Southern Europe,,2008,9000.0,280000.0,6874000.0
8280,Southern Europe,,2009,7000.0,169000.0,6083000.0
8281,Southern Europe,,2010,8000.0,145000.0,6444000.0
8282,Southern Europe,,2011,7000.0,155000.0,5913000.0
8283,Southern Europe,,2012,7000.0,118000.0,6176000.0
8284,Southern Europe,,2013,10000.0,223000.0,6209000.0
8285,Spain,ESP,1961,0.0,2000.0,15000.0
8286,Spain,ESP,1962,0.0,5000.0,16000.0
8287,Spain,ESP,1963,0.0,11000.0,15000.0
8288,Spain,ESP,1964,0.0,12000.0,55000.0
8289,Spain,ESP,1965,0.0,8000.0,339000.0
8290,Spain,ESP,1966,0.0,6000.0,637000.0
8291,Spain,ESP,1967,0.0,2000.0,812000.0
8292,Spain,ESP,1968,0.0,0.0,921000.0
8293,Spain,ESP,1969,0.0,2000.0,1025000.0
8294,Spain,ESP,1970,0.0,2000.0,1228000.0
8295,Spain,ESP,1971,0.0,2000.0,1312000.0
8296,Spain,ESP,1972,0.0,11000.0,1429000.0
8297,Spain,ESP,1973,0.0,12000.0,843000.0
8298,Spain,ESP,1974,0.0,0.0,1624000.0
8299,Spain,ESP,1975,0.0,1000.0,1715000.0
8300,Spain,ESP,1976,0.0,4000.0,1896000.0
8301,Spain,ESP,1977,0.0,1000.0,1822000.0
8302,Spain,ESP,1978,0.0,2000.0,2177000.0
8303,Spain,ESP,1979,0.0,0.0,2221000.0
8304,Spain,ESP,1980,0.0,0.0,3220000.0
8305,Spain,ESP,1981,0.0,1000.0,2969000.0
8306,Spain,ESP,1982,0.0,2000.0,3094000.0
8307,Spain,ESP,1983,0.0,2000.0,2854000.0
8308,Spain,ESP,1984,0.0,0.0,2007000.0
8309,Spain,ESP,1985,0.0,0.0,2248000.0
8310,Spain,ESP,1986,0.0,24000.0,2369000.0
8311,Spain,ESP,1987,0.0,206000.0,2570000.0
8312,Spain,ESP,1988,0.0,303000.0,1780000.0
8313,Spain,ESP,1989,0.0,352000.0,1852000.0
8314,Spain,ESP,1990,0.0,350000.0,1950000.0
8315,Spain,ESP,1991,0.0,362000.0,2056000.0
8316,Spain,ESP,1992,0.0,384000.0,2203000.0
8317,Spain,ESP,1993,0.0,267000.0,1512000.0
8318,Spain,ESP,1994,0.0,394000.0,1680000.0
8319,Spain,ESP,1995,0.0,305000.0,2294000.0
8320,Spain,ESP,1996,0.0,261000.0,2405000.0
8321,Spain,ESP,1997,0.0,351000.0,2610000.0
8322,Spain,ESP,1998,0.0,359000.0,2881000.0
8323,Spain,ESP,1999,0.0,329000.0,2663000.0
8324,Spain,ESP,2000,0.0,242000.0,2521000.0
8325,Spain,ESP,2001,0.0,260000.0,2771000.0
8326,Spain,ESP,2002,0.0,549000.0,2777000.0
8327,Spain,ESP,2003,0.0,349000.0,2799000.0
8328,Spain,ESP,2004,0.0,246000.0,2335000.0
8329,Spain,ESP,2005,1000.0,289000.0,2335000.0
8330,Spain,ESP,2006,1000.0,226000.0,2025000.0
8331,Spain,ESP,2007,1000.0,120000.0,2539000.0
8332,Spain,ESP,2008,1000.0,130000.0,3140000.0
8333,Spain,ESP,2009,1000.0,16000.0,2913000.0
8334,Spain,ESP,2010,1000.0,16000.0,3222000.0
8335,Spain,ESP,2011,1000.0,16000.0,3160000.0
8336,Spain,ESP,2012,1000.0,16000.0,3282000.0
8337,Spain,ESP,2013,1000.0,16000.0,3300000.0
8338,Sri Lanka,LKA,1961,0.0,0.0,0.0
8339,Sri Lanka,LKA,1962,0.0,0.0,0.0
8340,Sri Lanka,LKA,1963,0.0,0.0,0.0
8341,Sri Lanka,LKA,1964,0.0,0.0,0.0
8342,Sri Lanka,LKA,1965,0.0,0.0,0.0
8343,Sri Lanka,LKA,1966,0.0,0.0,0.0
8344,Sri Lanka,LKA,1967,0.0,0.0,0.0
8345,Sri Lanka,LKA,1968,0.0,0.0,0.0
8346,Sri Lanka,LKA,1969,0.0,0.0,0.0
8347,Sri Lanka,LKA,1970,0.0,0.0,0.0
8348,Sri Lanka,LKA,1971,0.0,0.0,0.0
8349,Sri Lanka,LKA,1972,0.0,0.0,0.0
8350,Sri Lanka,LKA,1973,0.0,0.0,0.0
8351,Sri Lanka,LKA,1974,0.0,0.0,1000.0
8352,Sri Lanka,LKA,1975,0.0,0.0,1000.0
8353,Sri Lanka,LKA,1976,0.0,0.0,1000.0
8354,Sri Lanka,LKA,1977,0.0,0.0,1000.0
8355,Sri Lanka,LKA,1978,0.0,0.0,2000.0
8356,Sri Lanka,LKA,1979,0.0,0.0,1000.0
8357,Sri Lanka,LKA,1980,0.0,0.0,1000.0
8358,Sri Lanka,LKA,1981,0.0,0.0,1000.0
8359,Sri Lanka,LKA,1982,0.0,1000.0,9000.0
8360,Sri Lanka,LKA,1983,0.0,1000.0,9000.0
8361,Sri Lanka,LKA,1984,0.0,1000.0,7000.0
8362,Sri Lanka,LKA,1985,0.0,0.0,2000.0
8363,Sri Lanka,LKA,1986,0.0,0.0,4000.0
8364,Sri Lanka,LKA,1987,0.0,0.0,3000.0
8365,Sri Lanka,LKA,1988,0.0,0.0,1000.0
8366,Sri Lanka,LKA,1989,0.0,0.0,1000.0
8367,Sri Lanka,LKA,1990,0.0,0.0,3000.0
8368,Sri Lanka,LKA,1991,0.0,1000.0,4000.0
8369,Sri Lanka,LKA,1992,0.0,0.0,1000.0
8370,Sri Lanka,LKA,1993,0.0,0.0,3000.0
8371,Sri Lanka,LKA,1994,0.0,1000.0,11000.0
8372,Sri Lanka,LKA,1995,0.0,0.0,2000.0
8373,Sri Lanka,LKA,1996,0.0,0.0,1000.0
8374,Sri Lanka,LKA,1997,0.0,0.0,1000.0
8375,Sri Lanka,LKA,1998,0.0,0.0,1000.0
8376,Sri Lanka,LKA,1999,0.0,0.0,2000.0
8377,Sri Lanka,LKA,2000,0.0,0.0,3000.0
8378,Sri Lanka,LKA,2001,0.0,0.0,3000.0
8379,Sri Lanka,LKA,2002,0.0,0.0,4000.0
8380,Sri Lanka,LKA,2003,0.0,0.0,4000.0
8381,Sri Lanka,LKA,2004,0.0,0.0,3000.0
8382,Sri Lanka,LKA,2005,0.0,1000.0,5000.0
8383,Sri Lanka,LKA,2006,0.0,1000.0,4000.0
8384,Sri Lanka,LKA,2007,0.0,0.0,4000.0
8385,Sri Lanka,LKA,2008,0.0,1000.0,5000.0
8386,Sri Lanka,LKA,2009,0.0,1000.0,4000.0
8387,Sri Lanka,LKA,2010,0.0,0.0,4000.0
8388,Sri Lanka,LKA,2011,0.0,0.0,3000.0
8389,Sri Lanka,LKA,2012,0.0,0.0,4000.0
8390,Sri Lanka,LKA,2013,0.0,1000.0,12000.0
8391,Sudan,SDN,2012,,2000.0,
8392,Sudan,SDN,2013,,2000.0,
8393,Sudan (former),,1961,0.0,0.0,
8394,Sudan (former),,1962,0.0,0.0,
8395,Sudan (former),,1963,0.0,0.0,
8396,Sudan (former),,1964,0.0,0.0,
8397,Sudan (former),,1965,0.0,0.0,
8398,Sudan (former),,1966,0.0,0.0,
8399,Sudan (former),,1967,0.0,0.0,
8400,Sudan (former),,1968,0.0,0.0,
8401,Sudan (former),,1969,0.0,0.0,
8402,Sudan (former),,1970,0.0,0.0,
8403,Sudan (former),,1971,0.0,0.0,
8404,Sudan (former),,1972,0.0,0.0,
8405,Sudan (former),,1973,0.0,0.0,
8406,Sudan (former),,1974,0.0,0.0,
8407,Sudan (former),,1975,0.0,0.0,
8408,Sudan (former),,1976,0.0,0.0,
8409,Sudan (former),,1977,0.0,0.0,
8410,Sudan (former),,1978,0.0,0.0,
8411,Sudan (former),,1979,0.0,0.0,
8412,Sudan (former),,1980,0.0,0.0,
8413,Sudan (former),,1981,0.0,0.0,
8414,Sudan (former),,1982,0.0,0.0,
8415,Sudan (former),,1983,0.0,0.0,
8416,Sudan (former),,1984,0.0,0.0,
8417,Sudan (former),,1985,0.0,0.0,
8418,Sudan (former),,1986,0.0,0.0,
8419,Sudan (former),,1987,0.0,0.0,
8420,Sudan (former),,1988,0.0,0.0,
8421,Sudan (former),,1989,0.0,0.0,
8422,Sudan (former),,1990,0.0,0.0,
8423,Sudan (former),,1991,0.0,0.0,
8424,Sudan (former),,1992,0.0,0.0,
8425,Sudan (former),,1993,0.0,0.0,
8426,Sudan (former),,1994,0.0,0.0,
8427,Sudan (former),,1995,0.0,0.0,
8428,Sudan (former),,1996,0.0,0.0,
8429,Sudan (former),,1997,0.0,0.0,
8430,Sudan (former),,1998,0.0,0.0,
8431,Sudan (former),,1999,0.0,0.0,
8432,Sudan (former),,2000,0.0,0.0,
8433,Sudan (former),,2001,0.0,0.0,
8434,Sudan (former),,2002,0.0,0.0,
8435,Sudan (former),,2003,0.0,0.0,
8436,Sudan (former),,2004,0.0,0.0,
8437,Sudan (former),,2005,0.0,0.0,
8438,Sudan (former),,2006,0.0,0.0,
8439,Sudan (former),,2007,0.0,1000.0,
8440,Sudan (former),,2008,0.0,0.0,
8441,Sudan (former),,2009,0.0,0.0,
8442,Sudan (former),,2010,0.0,0.0,
8443,Sudan (former),,2011,0.0,0.0,
8444,Suriname,SUR,1961,0.0,,
8445,Suriname,SUR,1962,0.0,,
8446,Suriname,SUR,1963,0.0,,
8447,Suriname,SUR,1964,0.0,,
8448,Suriname,SUR,1965,0.0,,
8449,Suriname,SUR,1966,0.0,,
8450,Suriname,SUR,1967,0.0,,
8451,Suriname,SUR,1968,0.0,,
8452,Suriname,SUR,1969,0.0,,
8453,Suriname,SUR,1970,0.0,,
8454,Suriname,SUR,1971,0.0,,
8455,Suriname,SUR,1972,0.0,,
8456,Suriname,SUR,1973,0.0,,
8457,Suriname,SUR,1974,0.0,,
8458,Suriname,SUR,1975,0.0,,
8459,Suriname,SUR,1976,0.0,,
8460,Suriname,SUR,1977,0.0,,
8461,Suriname,SUR,1978,0.0,,
8462,Suriname,SUR,1979,0.0,,
8463,Suriname,SUR,1980,0.0,,
8464,Suriname,SUR,1981,0.0,,
8465,Suriname,SUR,1982,0.0,,
8466,Suriname,SUR,1983,0.0,,
8467,Suriname,SUR,1984,0.0,,
8468,Suriname,SUR,1985,0.0,,
8469,Suriname,SUR,1986,0.0,,
8470,Suriname,SUR,1987,0.0,,
8471,Suriname,SUR,1988,0.0,,
8472,Suriname,SUR,1989,0.0,,
8473,Suriname,SUR,1990,0.0,,
8474,Suriname,SUR,1991,0.0,,
8475,Suriname,SUR,1992,0.0,,
8476,Suriname,SUR,1993,0.0,,
8477,Suriname,SUR,1994,0.0,,
8478,Suriname,SUR,1995,0.0,,
8479,Suriname,SUR,1996,0.0,,
8480,Suriname,SUR,1997,0.0,,
8481,Suriname,SUR,1998,0.0,,
8482,Suriname,SUR,1999,0.0,,
8483,Suriname,SUR,2000,0.0,,
8484,Suriname,SUR,2001,0.0,,
8485,Suriname,SUR,2002,0.0,,
8486,Suriname,SUR,2003,0.0,,
8487,Suriname,SUR,2004,0.0,,
8488,Suriname,SUR,2005,0.0,,
8489,Suriname,SUR,2006,0.0,,
8490,Suriname,SUR,2007,0.0,,
8491,Suriname,SUR,2008,0.0,,
8492,Suriname,SUR,2009,0.0,,
8493,Suriname,SUR,2010,0.0,,
8494,Suriname,SUR,2011,0.0,,
8495,Suriname,SUR,2012,0.0,,
8496,Suriname,SUR,2013,0.0,,
8497,Sweden,SWE,1961,0.0,,3000.0
8498,Sweden,SWE,1962,0.0,,11000.0
8499,Sweden,SWE,1963,0.0,,0.0
8500,Sweden,SWE,1964,0.0,,0.0
8501,Sweden,SWE,1965,0.0,,5000.0
8502,Sweden,SWE,1966,0.0,,0.0
8503,Sweden,SWE,1967,0.0,,0.0
8504,Sweden,SWE,1968,0.0,,1000.0
8505,Sweden,SWE,1969,0.0,,1000.0
8506,Sweden,SWE,1970,0.0,,3000.0
8507,Sweden,SWE,1971,0.0,,9000.0
8508,Sweden,SWE,1972,0.0,,7000.0
8509,Sweden,SWE,1973,0.0,,1000.0
8510,Sweden,SWE,1974,0.0,,1000.0
8511,Sweden,SWE,1975,0.0,,1000.0
8512,Sweden,SWE,1976,0.0,,2000.0
8513,Sweden,SWE,1977,0.0,,3000.0
8514,Sweden,SWE,1978,0.0,,3000.0
8515,Sweden,SWE,1979,0.0,,3000.0
8516,Sweden,SWE,1980,0.0,,3000.0
8517,Sweden,SWE,1981,0.0,,3000.0
8518,Sweden,SWE,1982,0.0,,5000.0
8519,Sweden,SWE,1983,0.0,,2000.0
8520,Sweden,SWE,1984,0.0,,2000.0
8521,Sweden,SWE,1985,0.0,,0.0
8522,Sweden,SWE,1986,0.0,,3000.0
8523,Sweden,SWE,1987,0.0,,4000.0
8524,Sweden,SWE,1988,0.0,,7000.0
8525,Sweden,SWE,1989,0.0,,7000.0
8526,Sweden,SWE,1990,0.0,,7000.0
8527,Sweden,SWE,1991,0.0,,4000.0
8528,Sweden,SWE,1992,0.0,,7000.0
8529,Sweden,SWE,1993,1000.0,,7000.0
8530,Sweden,SWE,1994,1000.0,,7000.0
8531,Sweden,SWE,1995,1000.0,,4000.0
8532,Sweden,SWE,1996,1000.0,,1000.0
8533,Sweden,SWE,1997,1000.0,,2000.0
8534,Sweden,SWE,1998,1000.0,,1000.0
8535,Sweden,SWE,1999,1000.0,,2000.0
8536,Sweden,SWE,2000,1000.0,,7000.0
8537,Sweden,SWE,2001,1000.0,,13000.0
8538,Sweden,SWE,2002,1000.0,,3000.0
8539,Sweden,SWE,2003,1000.0,,4000.0
8540,Sweden,SWE,2004,1000.0,,2000.0
8541,Sweden,SWE,2005,1000.0,,1000.0
8542,Sweden,SWE,2006,1000.0,,2000.0
8543,Sweden,SWE,2007,1000.0,,2000.0
8544,Sweden,SWE,2008,1000.0,,19000.0
8545,Sweden,SWE,2009,1000.0,,13000.0
8546,Sweden,SWE,2010,1000.0,,25000.0
8547,Sweden,SWE,2011,1000.0,,19000.0
8548,Sweden,SWE,2012,1000.0,,15000.0
8549,Sweden,SWE,2013,1000.0,,21000.0
8550,Switzerland,CHE,1961,0.0,,1000.0
8551,Switzerland,CHE,1962,0.0,,9000.0
8552,Switzerland,CHE,1963,0.0,,0.0
8553,Switzerland,CHE,1964,0.0,,1000.0
8554,Switzerland,CHE,1965,0.0,,0.0
8555,Switzerland,CHE,1966,0.0,,0.0
8556,Switzerland,CHE,1967,0.0,,0.0
8557,Switzerland,CHE,1968,0.0,,0.0
8558,Switzerland,CHE,1969,0.0,,3000.0
8559,Switzerland,CHE,1970,0.0,,17000.0
8560,Switzerland,CHE,1971,0.0,,16000.0
8561,Switzerland,CHE,1972,0.0,,14000.0
8562,Switzerland,CHE,1973,0.0,,17000.0
8563,Switzerland,CHE,1974,0.0,,29000.0
8564,Switzerland,CHE,1975,0.0,,27000.0
8565,Switzerland,CHE,1976,0.0,,29000.0
8566,Switzerland,CHE,1977,0.0,,47000.0
8567,Switzerland,CHE,1978,0.0,,57000.0
8568,Switzerland,CHE,1979,0.0,,66000.0
8569,Switzerland,CHE,1980,0.0,,82000.0
8570,Switzerland,CHE,1981,0.0,,62000.0
8571,Switzerland,CHE,1982,0.0,,59000.0
8572,Switzerland,CHE,1983,0.0,,86000.0
8573,Switzerland,CHE,1984,0.0,,73000.0
8574,Switzerland,CHE,1985,0.0,,95000.0
8575,Switzerland,CHE,1986,0.0,,77000.0
8576,Switzerland,CHE,1987,2000.0,,77000.0
8577,Switzerland,CHE,1988,0.0,,86000.0
8578,Switzerland,CHE,1989,0.0,,72000.0
8579,Switzerland,CHE,1990,4000.0,,86000.0
8580,Switzerland,CHE,1991,0.0,,99000.0
8581,Switzerland,CHE,1992,2000.0,,83000.0
8582,Switzerland,CHE,1993,0.0,,77000.0
8583,Switzerland,CHE,1994,1000.0,,87000.0
8584,Switzerland,CHE,1995,0.0,,94000.0
8585,Switzerland,CHE,1996,0.0,,95000.0
8586,Switzerland,CHE,1997,2000.0,,104000.0
8587,Switzerland,CHE,1998,4000.0,,110000.0
8588,Switzerland,CHE,1999,2000.0,,100000.0
8589,Switzerland,CHE,2000,1000.0,,110000.0
8590,Switzerland,CHE,2001,3000.0,,49000.0
8591,Switzerland,CHE,2002,0.0,,43000.0
8592,Switzerland,CHE,2003,1000.0,,40000.0
8593,Switzerland,CHE,2004,1000.0,,53000.0
8594,Switzerland,CHE,2005,1000.0,,48000.0
8595,Switzerland,CHE,2006,1000.0,,48000.0
8596,Switzerland,CHE,2007,1000.0,,37000.0
8597,Switzerland,CHE,2008,2000.0,,31000.0
8598,Switzerland,CHE,2009,2000.0,,27000.0
8599,Switzerland,CHE,2010,2000.0,,28000.0
8600,Switzerland,CHE,2011,1000.0,,24000.0
8601,Switzerland,CHE,2012,1000.0,,21000.0
8602,Switzerland,CHE,2013,4000.0,,17000.0
8603,Taiwan,TWN,1961,95000.0,,99000.0
8604,Taiwan,TWN,1962,78000.0,,67000.0
8605,Taiwan,TWN,1963,99000.0,,110000.0
8606,Taiwan,TWN,1964,105000.0,,114000.0
8607,Taiwan,TWN,1965,115000.0,,121000.0
8608,Taiwan,TWN,1966,116000.0,,126000.0
8609,Taiwan,TWN,1967,189000.0,,232000.0
8610,Taiwan,TWN,1968,167000.0,,258000.0
8611,Taiwan,TWN,1969,227000.0,,283000.0
8612,Taiwan,TWN,1970,282000.0,,375000.0
8613,Taiwan,TWN,1971,281000.0,,321000.0
8614,Taiwan,TWN,1972,330000.0,,399000.0
8615,Taiwan,TWN,1973,333000.0,,365000.0
8616,Taiwan,TWN,1974,224000.0,,357000.0
8617,Taiwan,TWN,1975,349000.0,,473000.0
8618,Taiwan,TWN,1976,378000.0,,522000.0
8619,Taiwan,TWN,1977,216000.0,,533000.0
8620,Taiwan,TWN,1978,324000.0,,650000.0
8621,Taiwan,TWN,1979,325000.0,,667000.0
8622,Taiwan,TWN,1980,323000.0,,722000.0
8623,Taiwan,TWN,1981,308000.0,,763000.0
8624,Taiwan,TWN,1982,351000.0,,843000.0
8625,Taiwan,TWN,1983,382000.0,,957000.0
8626,Taiwan,TWN,1984,391000.0,,973000.0
8627,Taiwan,TWN,1985,378000.0,,1105000.0
8628,Taiwan,TWN,1986,409000.0,,1158000.0
8629,Taiwan,TWN,1987,434000.0,,1210000.0
8630,Taiwan,TWN,1988,462000.0,,1316000.0
8631,Taiwan,TWN,1989,480000.0,,1425000.0
8632,Taiwan,TWN,1990,499000.0,,1607000.0
8633,Taiwan,TWN,1991,487000.0,,1747000.0
8634,Taiwan,TWN,1992,488000.0,,1800000.0
8635,Taiwan,TWN,1993,499000.0,,1905000.0
8636,Taiwan,TWN,1994,500000.0,,1746000.0
8637,Taiwan,TWN,1995,506000.0,,1911000.0
8638,Taiwan,TWN,1996,520000.0,,2110000.0
8639,Taiwan,TWN,1997,534000.0,,1721000.0
8640,Taiwan,TWN,1998,437000.0,,1658000.0
8641,Taiwan,TWN,1999,489000.0,,1868000.0
8642,Taiwan,TWN,2000,492000.0,,1900000.0
8643,Taiwan,TWN,2001,435000.0,,1947000.0
8644,Taiwan,TWN,2002,420000.0,,1921000.0
8645,Taiwan,TWN,2003,390000.0,,1895000.0
8646,Taiwan,TWN,2004,370000.0,,1868000.0
8647,Taiwan,TWN,2005,390000.0,,2026000.0
8648,Taiwan,TWN,2006,390000.0,,2000000.0
8649,Taiwan,TWN,2007,390000.0,,2219000.0
8650,Taiwan,TWN,2008,391000.0,,1984000.0
8651,Taiwan,TWN,2009,391000.0,,2165000.0
8652,Taiwan,TWN,2010,391000.0,,2300000.0
8653,Taiwan,TWN,2011,391000.0,,2272000.0
8654,Taiwan,TWN,2012,396000.0,,2205000.0
8655,Taiwan,TWN,2013,395000.0,,2060000.0
8656,Tajikistan,TJK,1992,,0.0,
8657,Tajikistan,TJK,1993,,0.0,
8658,Tajikistan,TJK,1994,,0.0,
8659,Tajikistan,TJK,1995,,0.0,
8660,Tajikistan,TJK,1996,,0.0,
8661,Tajikistan,TJK,1997,,0.0,
8662,Tajikistan,TJK,1998,,0.0,
8663,Tajikistan,TJK,1999,,0.0,
8664,Tajikistan,TJK,2000,,0.0,
8665,Tajikistan,TJK,2001,,0.0,
8666,Tajikistan,TJK,2002,,0.0,
8667,Tajikistan,TJK,2003,,0.0,
8668,Tajikistan,TJK,2004,,0.0,
8669,Tajikistan,TJK,2005,,0.0,
8670,Tajikistan,TJK,2006,,0.0,
8671,Tajikistan,TJK,2007,,0.0,
8672,Tajikistan,TJK,2008,,0.0,
8673,Tajikistan,TJK,2009,,0.0,
8674,Tajikistan,TJK,2010,,0.0,
8675,Tajikistan,TJK,2011,,0.0,
8676,Tajikistan,TJK,2012,,0.0,
8677,Tajikistan,TJK,2013,,0.0,
8678,Tanzania,TZA,1961,0.0,,
8679,Tanzania,TZA,1962,0.0,,
8680,Tanzania,TZA,1963,0.0,,
8681,Tanzania,TZA,1964,0.0,,
8682,Tanzania,TZA,1965,0.0,,
8683,Tanzania,TZA,1966,0.0,,
8684,Tanzania,TZA,1967,0.0,,
8685,Tanzania,TZA,1968,0.0,,
8686,Tanzania,TZA,1969,0.0,,
8687,Tanzania,TZA,1970,0.0,,
8688,Tanzania,TZA,1971,1000.0,,
8689,Tanzania,TZA,1972,1000.0,,
8690,Tanzania,TZA,1973,0.0,,
8691,Tanzania,TZA,1974,1000.0,,
8692,Tanzania,TZA,1975,1000.0,,
8693,Tanzania,TZA,1976,1000.0,,
8694,Tanzania,TZA,1977,1000.0,,
8695,Tanzania,TZA,1978,1000.0,,
8696,Tanzania,TZA,1979,0.0,,
8697,Tanzania,TZA,1980,0.0,,
8698,Tanzania,TZA,1981,0.0,,
8699,Tanzania,TZA,1982,0.0,,
8700,Tanzania,TZA,1983,0.0,,
8701,Tanzania,TZA,1984,0.0,,
8702,Tanzania,TZA,1985,0.0,,
8703,Tanzania,TZA,1986,0.0,,
8704,Tanzania,TZA,1987,0.0,,
8705,Tanzania,TZA,1988,0.0,,
8706,Tanzania,TZA,1989,0.0,,
8707,Tanzania,TZA,1990,0.0,,
8708,Tanzania,TZA,1991,0.0,,
8709,Tanzania,TZA,1992,0.0,,
8710,Tanzania,TZA,1993,2000.0,,
8711,Tanzania,TZA,1994,2000.0,,
8712,Tanzania,TZA,1995,2000.0,,
8713,Tanzania,TZA,1996,3000.0,,
8714,Tanzania,TZA,1997,2000.0,,
8715,Tanzania,TZA,1998,2000.0,,
8716,Tanzania,TZA,1999,2000.0,,
8717,Tanzania,TZA,2000,5000.0,,
8718,Tanzania,TZA,2001,6000.0,,
8719,Tanzania,TZA,2002,5000.0,,
8720,Tanzania,TZA,2003,6000.0,,
8721,Tanzania,TZA,2004,4000.0,,
8722,Tanzania,TZA,2005,2000.0,,
8723,Tanzania,TZA,2006,6000.0,,
8724,Tanzania,TZA,2007,4000.0,,
8725,Tanzania,TZA,2008,7000.0,,
8726,Tanzania,TZA,2009,5000.0,,
8727,Tanzania,TZA,2010,5000.0,,
8728,Tanzania,TZA,2011,2000.0,,
8729,Tanzania,TZA,2012,6000.0,,
8730,Tanzania,TZA,2013,2000.0,,
8731,Thailand,THA,1961,13000.0,,7000.0
8732,Thailand,THA,1962,15000.0,,11000.0
8733,Thailand,THA,1963,15000.0,,11000.0
8734,Thailand,THA,1964,13000.0,,11000.0
8735,Thailand,THA,1965,10000.0,,5000.0
8736,Thailand,THA,1966,15000.0,,13000.0
8737,Thailand,THA,1967,15000.0,,27000.0
8738,Thailand,THA,1968,14000.0,,23000.0
8739,Thailand,THA,1969,15000.0,,24000.0
8740,Thailand,THA,1970,17000.0,,22000.0
8741,Thailand,THA,1971,19000.0,,24000.0
8742,Thailand,THA,1972,19000.0,,38000.0
8743,Thailand,THA,1973,24000.0,,57000.0
8744,Thailand,THA,1974,26000.0,,67000.0
8745,Thailand,THA,1975,28000.0,,53000.0
8746,Thailand,THA,1976,28000.0,,67000.0
8747,Thailand,THA,1977,15000.0,,64000.0
8748,Thailand,THA,1978,26000.0,,64000.0
8749,Thailand,THA,1979,21000.0,,63000.0
8750,Thailand,THA,1980,36000.0,,65000.0
8751,Thailand,THA,1981,49000.0,,59000.0
8752,Thailand,THA,1982,41000.0,,64000.0
8753,Thailand,THA,1983,56000.0,,66000.0
8754,Thailand,THA,1984,66000.0,,102000.0
8755,Thailand,THA,1985,102000.0,,149000.0
8756,Thailand,THA,1986,112000.0,,208000.0
8757,Thailand,THA,1987,112000.0,,244000.0
8758,Thailand,THA,1988,112000.0,,288000.0
8759,Thailand,THA,1989,113000.0,,382000.0
8760,Thailand,THA,1990,113000.0,,375000.0
8761,Thailand,THA,1991,103000.0,,388000.0
8762,Thailand,THA,1992,114000.0,,446000.0
8763,Thailand,THA,1993,88000.0,,436000.0
8764,Thailand,THA,1994,103000.0,,404000.0
8765,Thailand,THA,1995,113000.0,,505000.0
8766,Thailand,THA,1996,126000.0,,752000.0
8767,Thailand,THA,1997,130000.0,,743000.0
8768,Thailand,THA,1998,126000.0,,861000.0
8769,Thailand,THA,1999,127000.0,,1059000.0
8770,Thailand,THA,2000,154000.0,,891000.0
8771,Thailand,THA,2001,128000.0,,950000.0
8772,Thailand,THA,2002,143000.0,,1119000.0
8773,Thailand,THA,2003,137000.0,,970000.0
8774,Thailand,THA,2004,139000.0,,1020000.0
8775,Thailand,THA,2005,140000.0,,1089000.0
8776,Thailand,THA,2006,140000.0,,941000.0
8777,Thailand,THA,2007,143000.0,,1238000.0
8778,Thailand,THA,2008,143000.0,,1238000.0
8779,Thailand,THA,2009,143000.0,,1188000.0
8780,Thailand,THA,2010,142000.0,,1238000.0
8781,Thailand,THA,2011,146000.0,,1624000.0
8782,Thailand,THA,2012,144000.0,,1516000.0
8783,Thailand,THA,2013,143000.0,,1428000.0
8784,Timor,TLS,1961,1000.0,,
8785,Timor,TLS,1962,1000.0,,
8786,Timor,TLS,1963,1000.0,,
8787,Timor,TLS,1964,1000.0,,
8788,Timor,TLS,1965,1000.0,,
8789,Timor,TLS,1966,1000.0,,
8790,Timor,TLS,1967,1000.0,,
8791,Timor,TLS,1968,1000.0,,
8792,Timor,TLS,1969,1000.0,,
8793,Timor,TLS,1970,1000.0,,
8794,Timor,TLS,1971,1000.0,,
8795,Timor,TLS,1972,1000.0,,
8796,Timor,TLS,1973,1000.0,,
8797,Timor,TLS,1974,1000.0,,
8798,Timor,TLS,1975,1000.0,,
8799,Timor,TLS,1976,1000.0,,
8800,Timor,TLS,1977,1000.0,,
8801,Timor,TLS,1978,1000.0,,
8802,Timor,TLS,1979,1000.0,,
8803,Timor,TLS,1980,1000.0,,
8804,Timor,TLS,1981,1000.0,,
8805,Timor,TLS,1982,1000.0,,
8806,Timor,TLS,1983,1000.0,,
8807,Timor,TLS,1984,1000.0,,
8808,Timor,TLS,1985,1000.0,,
